d,0,232008860,8.311,39.14692
d,0,574013717,103.79778833333333,1.23035
d,0,338071000,0.18094833333333332,36.56746166666667
d,0,412328490,121.38483500000001,37.588415000000005
d,0,355757000,125.97661166666667,36.991025
d,0,374869000,122.44394000000001,36.88039666666667
d,0,413321000,121.13029666666667,38.815353333333334
d,0,412328490,121.38483,37.588411666666666
d,0,355925000,119.53495833333334,35.37423
d,0,441877000,122.44231666666666,36.87812666666667
d,0,355925000,120.49573833333334,35.24514666666666
d,0,357913000,126.13748833333334,36.99792
d,0,355928000,125.65371166666667,34.380019999999995
d,0,636016399,129.97956666666667,34.57748333333333
d,0,636016399,129.97956666666667,34.57748333333333
d,0,636017754,126.84736666666666,36.94929
d,0,236076000,14.225156666666667,40.82699
d,0,355757000,126.84398333333334,36.955753333333334
d,0,441877000,122.44232833333334,36.878101666666666
d,0,441877000,122.44232833333334,36.878101666666666
d,0,412328510,121.13092666666667,38.81427333333333
d,0,412328490,121.42080833333333,37.57914
d,0,412328510,121.13032,38.81553833333333
d,0,412328490,121.43686166666666,37.58491333333333
d,0,636017754,121.37991833333334,37.577488333333335
d,0,355928000,122.184505,37.434288333333335
d,0,441480000,122.44233166666666,36.87790333333333
d,0,441480000,122.442315,36.877875
d,0,355928000,122.18450166666666,37.43427833333333
d,0,355757000,126.84398,36.955753333333334
d,0,355928000,122.18450166666666,37.43427833333333
d,0,355928000,122.18450166666666,37.43428166666667
d,0,413321000,121.07064833333334,38.67424666666667
d,0,412328670,121.73929833333334,39.025885
d,0,441480000,122.44232000000001,36.87789166666666
d,0,413321000,121.075245,38.631085
d,0,356552000,121.38293999999999,37.57741166666666
d,0,374869000,126.59379666666668,37.45431
d,0,412328510,121.13129833333333,38.81482166666667
d,0,355757000,122.18398666666667,37.43385333333333
d,0,412328670,121.73930166666668,39.02588333333333
d,0,355757000,122.18399166666667,37.43385166666667
d,0,412328670,121.73928166666666,39.025886666666665
d,0,441480000,126.62905333333333,35.97867
d,0,413328380,121.94809000000001,38.39188
d,0,355925000,119.53495833333334,35.37423
d,0,413321000,121.16689500000001,38.40546166666666
d,0,413328380,121.93082166666666,38.43915166666667
d,0,413328380,121.93082166666666,38.43915166666667
d,0,374869000,126.59379166666666,37.45430833333333
d,0,413328380,121.657145,38.931400000000004
d,0,412328670,121.739295,39.02587666666667
d,0,441877000,122.44504333333333,36.87361333333333
d,0,636017754,126.827975,36.966878333333334
d,0,356552000,121.74156166666667,37.63908833333333
d,0,636017754,126.81953833333334,36.97461166666667
d,0,441877000,122.44503666666667,36.873621666666665
d,0,412328670,121.73929333333334,39.02587666666667
d,0,413328380,122.18155333333334,37.433816666666665
d,0,356552000,121.383205,37.57738333333334
d,0,412328510,121.08431666666667,38.65416833333334
d,0,412328670,122.09445833333332,38.01943333333334
d,0,441877000,126.629275,35.97876
d,0,413321000,121.09947333333334,38.791354999999996
d,0,413321000,121.09947333333334,38.791354999999996
d,0,441480000,122.44232000000001,36.87790333333333
d,0,355928000,122.18450666666666,37.43427333333333
d,0,357913000,126.62210499999999,37.465831666666666
d,0,441877000,126.62928000000001,35.97875833333333
d,0,413328380,122.18155499999999,37.433811666666664
d,0,374869000,122.44394000000001,36.88039166666667
d,0,356552000,122.85451333333334,37.700496666666666
d,0,412450000,121.39062166666666,37.597438333333336
d,0,441877000,122.50263166666667,36.867531666666665
d,0,413321000,121.13023333333334,38.81547833333333
d,0,355928000,125.63896500000001,34.50868333333334
d,0,357913000,126.33855833333334,37.15470666666667
d,0,412328490,121.38483833333333,37.58841333333333
d,0,355757000,122.54859333333334,37.537235
d,0,412450000,121.39061666666666,37.597435000000004
d,0,374869000,126.30652166666667,37.109498333333335
d,0,413328380,121.65715,38.93142
d,0,412328490,121.38482333333333,37.588404999999995
d,0,357913000,126.24830833333334,37.06954333333333
d,0,413902164,113.58197666666666,22.540706666666665
d,0,357913000,126.62218166666666,37.46579
d,0,412450000,121.58310333333334,38.06568666666667
d,0,356552000,126.59363,37.454163333333334
d,0,374869000,122.44391833333334,36.88039333333334
d,0,412328510,121.428165,37.67927666666667
d,0,355925000,119.74720666666667,35.26954166666667
d,0,441480000,122.44231833333333,36.877896666666665
d,0,355757000,126.84398166666666,36.955751666666664
d,0,413321000,121.13024,38.81549
d,0,441877000,126.55641333333332,35.980268333333335
d,0,355928000,122.31117166666667,37.506645000000006
d,0,355757000,125.08653666666667,37.17147333333333
d,0,412328490,121.41088666666666,37.70532
d,0,355757000,124.87102333333334,37.207815
d,0,441480000,122.96699,36.75823166666667
